/home/muralidhar/Downloads/captionfiles/thedayofthebeast1995720pblurayx264ytsag-english-127385/The.Day.Of.The.Beast.1995.720p.BluRay.x264-[YTS.AM].srt,0.2732,0.1852,0.543,2.54863813229572,0.6071,2
/home/muralidhar/Downloads/captionfiles/midnightcowboy19691080pblurayx264-ytsam-english-127729/Midnight.Cowboy.1969.1080p.BluRay.x264-[YTS.AM]-HI.srt,0.2347,0.2814,0.4785,2.52882205513784,0.6067,2
/home/muralidhar/Downloads/captionfiles/monsterhighfreakyfusion2014bdripx264-rovers-english-95628/Monster.High.Freaky.Fusion.2014.BDRip.x264-ROVERS.srt,0.2709,0.275,0.5203,2.71028037383178,0.6066,2
/home/muralidhar/Downloads/captionfiles/pirate-radio-english-yify-43210/Pirate.Radio.2009.720p.BluRay.x264.YIFY.srt,0.2783,0.2056,0.4963,2.49032992036405,0.6064,2
/home/muralidhar/Downloads/captionfiles/thesquare2017720pblurayx264-ytsam-english-121966/The.Square.2017.720p.BluRay.x264-YTS.AM.srt,0.289,0.2621,0.556,2.81077441077441,0.6061,2
/home/muralidhar/Downloads/captionfiles/momanddad2017720pblurayx264dts-chd-english-121881/Mom.and.Dad.2017.720p.BluRay.x264.DTS-CHD.srt,0.2945,0.2291,0.5022,2.60118343195266,0.6056,2
/home/muralidhar/Downloads/captionfiles/lovefindsyouincharm2015bdripx264-guacamole-english-117600/Love.finds.you.in.Charm.2015.BDRiP.x264-GUACAMOLE.srt,0.2474,0.2596,0.539,2.65018315018315,0.6053,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/17. Goodfellas.1990.720p.BluRay.x264-RuDE_subenglish.srt,0.2095,0.295,0.5244,2.6064139941691,0.6052,2
/home/muralidhar/Downloads/captionfiles/alliwish2017720pblurayx264ytsag-english-124376/All.I.Wish.2017.720p.WEBRip.x264-[YTS.AM].srt,0.2372,0.2648,0.5283,2.6046511627907,0.6044,2
/home/muralidhar/Downloads/captionfiles/barbie-and-the-secret-door-2014-bluray-1080p-avc-dts-hd-ma5-1-chd-english-95724/Barbie and The Secret Door 2014 BluRay 1080p AVC DTS-HD MA5 1-CHD.srt,0.2365,0.2179,0.5302,2.48807157057654,0.6043,2
/home/muralidhar/Downloads/captionfiles/findme2014hdripxvid-juggsetrg-english-123319/Find.Me.2014.HDRip.XViD-juggs[ETRG].srt,0.2921,0.3099,0.5403,2.88576158940397,0.6042,2
/home/muralidhar/Downloads/captionfiles/talesfromthecrypt1972720pblurayx264ytsag-english-116354/Tales From The Crypt 1972 720p.BluRay.x264-[YTS.AG]_eng.srt,0.3558,0.2769,0.5009,2.86357947434293,0.6041,2
/home/muralidhar/Downloads/captionfiles/alvin-and-the-chipmunks-2007-x264-mkv-english-75371/Alvin.And.The.Chipmunks.2007.1080p.BluRay.x264.[YTS.AG].srt,0.2629,0.2121,0.5463,2.57903930131004,0.604,2
/home/muralidhar/Downloads/captionfiles/thetimeoftheirlives2017blurayx264-ytsag-english-120837/The.Time.Of.Their.Lives.2017.BluRay.x264-[YTS.AG].srt,0.2538,0.2132,0.4946,2.42527754056362,0.6035,2
/home/muralidhar/Downloads/captionfiles/becks2017720pblurayx264-ytsag-english-120975/Becks.2017.720p.BluRay.x264-[YTS.AG].srt,0.2609,0.2775,0.4939,2.60171919770774,0.6032,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/The.Departed.2006.BluRay.1080p.x264.YIFY.srt,0.2288,0.2712,0.5201,2.56692913385827,0.6026,2
